topology,seed,replication,dependence_model,moderate_passive_failure,moderate_active_failure,severe_passive_failure,passive_active_classification,mechanism_labels,primary_mechanism,event_count,worst_service_level,max_backlog_passive,has_T2P,has_corridor,has_S1A,has_S1B,has_S1C,event_specification
A,314,172,Independent baseline,True,True,True,Structural,Concentrated dependency,Concentrated dependency,4,0.7934621090932663,1635.164684600812,False,True,True,False,True,"[{""target"":""S1C"",""magnitude"":0.27420674265423084,""start_week"":10,""duration_weeks"":6,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.34481467863768334,""start_week"":15,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.40490341818005027,""start_week"":20,""duration_weeks"":8,""recovery_weeks"":2},{""target"":""S1A"",""magnitude"":0.4318216170464776,""start_week"":21,""duration_weeks"":16,""recovery_weeks"":2}]"
A,314,173,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.8552787057007474,130.2491648693274,False,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.07967993186134276,""start_week"":10,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.3640304342582269,""start_week"":22,""duration_weeks"":1,""recovery_weeks"":3}]"
A,314,174,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9043912668609494,344.19143930058215,False,True,False,False,True,"[{""target"":""S1C"",""magnitude"":0.23457315512904953,""start_week"":45,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.3217065498542879,""start_week"":46,""duration_weeks"":3,""recovery_weeks"":1}]"
A,314,175,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.8466489190633689,163.01440861183914,False,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.18112712067982129,""start_week"":33,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.21935284584430784,""start_week"":36,""duration_weeks"":1,""recovery_weeks"":4}]"
A,314,176,Independent baseline,True,False,True,Adaptation-limited,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,1,0.7082773472396587,794.0271311636893,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.3625503874843072,""start_week"":26,""duration_weeks"":4,""recovery_weeks"":2}]"
A,314,177,Independent baseline,True,True,True,Structural,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,2,0.8097259231391346,738.4216785801989,True,True,False,False,False,"[{""target"":""T2P"",""magnitude"":0.3124134472880541,""start_week"":32,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.39270555764564896,""start_week"":37,""duration_weeks"":3,""recovery_weeks"":4}]"
A,314,178,Independent baseline,True,True,True,Structural,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,4,0.5066650250648302,5616.0206841831405,True,False,True,True,True,"[{""target"":""T2P"",""magnitude"":0.5440014774416528,""start_week"":6,""duration_weeks"":13,""recovery_weeks"":1},{""target"":""S1A"",""magnitude"":0.6570117463912992,""start_week"":8,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.3139417192098523,""start_week"":19,""duration_weeks"":2,""recovery_weeks"":4},{""target"":""S1B"",""magnitude"":0.22162157375997374,""start_week"":28,""duration_weeks"":1,""recovery_weeks"":1}]"
A,314,179,Independent baseline,True,True,False,Structural,Concentrated dependency,Concentrated dependency,3,0.8477849152569604,229.7804479713618,True,False,False,False,True,"[{""target"":""S1C"",""magnitude"":0.5372255599642024,""start_week"":8,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""T2P"",""magnitude"":0.44263080208583117,""start_week"":32,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""S1C"",""magnitude"":0.5924839406718391,""start_week"":47,""duration_weeks"":1,""recovery_weeks"":3}]"
A,314,180,Independent baseline,True,True,True,Structural,Concentrated dependency; Propagation-amplified cascade,Propagation-amplified cascade,3,0.8453965852354749,1181.644964558708,True,True,False,False,False,"[{""target"":""T2P"",""magnitude"":0.3087301429310719,""start_week"":21,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.09927346258484214,""start_week"":24,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.3659525610733938,""start_week"":32,""duration_weeks"":8,""recovery_weeks"":4}]"
A,314,181,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9377219895214343,130.78382200498822,False,False,False,True,True,"[{""target"":""S1B"",""magnitude"":0.39012552357677305,""start_week"":2,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""S1C"",""magnitude"":0.1837992899808047,""start_week"":19,""duration_weeks"":2,""recovery_weeks"":2}]"
A,314,182,Independent baseline,True,True,True,Structural,Compounding moderate disturbance,Compounding moderate disturbance,3,0.8051251418407153,1435.206629433284,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.2678388121466725,""start_week"":8,""duration_weeks"":7,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.18828202654299642,""start_week"":11,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""T2P"",""magnitude"":0.2753873723433562,""start_week"":34,""duration_weeks"":11,""recovery_weeks"":2}]"
A,314,183,Independent baseline,True,True,False,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,2,0.7363885341464748,417.62643670677767,True,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.1934683618914424,""start_week"":3,""duration_weeks"":4,""recovery_weeks"":1},{""target"":""T2P"",""magnitude"":0.3372503192681728,""start_week"":29,""duration_weeks"":3,""recovery_weeks"":2}]"
A,314,184,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.9346120673126544,117.698278837222,False,True,True,False,True,"[{""target"":""S1A"",""magnitude"":0.39712284854652746,""start_week"":10,""duration_weeks"":1,""recovery_weeks"":2},{""target"":""corridor"",""magnitude"":0.2658182106316332,""start_week"":24,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""S1C"",""magnitude"":0.2839221558323429,""start_week"":42,""duration_weeks"":1,""recovery_weeks"":4}]"
A,314,185,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,0,1.0,0.0,False,False,False,False,False,[]
A,314,186,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.843359681622867,169.90495452226355,True,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.1857337050731569,""start_week"":14,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""T2P"",""magnitude"":0.48109784798256894,""start_week"":41,""duration_weeks"":1,""recovery_weeks"":2}]"
A,314,187,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9404357785368413,57.00314741347631,False,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.0633368304594179,""start_week"":25,""duration_weeks"":3,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.21143424033791086,""start_week"":34,""duration_weeks"":3,""recovery_weeks"":3}]"
A,314,188,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,1.0,0.0,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.19202198724804126,""start_week"":15,""duration_weeks"":4,""recovery_weeks"":1},{""target"":""T2P"",""magnitude"":0.39624126577825325,""start_week"":50,""duration_weeks"":6,""recovery_weeks"":4}]"
A,314,189,Independent baseline,True,True,True,Structural,Compounding moderate disturbance; Recovery lag and temporal overlap,Compounding moderate disturbance,5,0.8018128065849632,729.8792929063611,True,True,False,True,False,"[{""target"":""corridor"",""magnitude"":0.27403083410554796,""start_week"":16,""duration_weeks"":4,""recovery_weeks"":4},{""target"":""T2P"",""magnitude"":0.24181492672135227,""start_week"":23,""duration_weeks"":4,""recovery_weeks"":4},{""target"":""S1B"",""magnitude"":0.2782686766727128,""start_week"":33,""duration_weeks"":2,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.12336159841871114,""start_week"":36,""duration_weeks"":18,""recovery_weeks"":4},{""target"":""corridor"",""magnitude"":0.32445571297159215,""start_week"":41,""duration_weeks"":2,""recovery_weeks"":1}]"
A,314,190,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.893316736104743,107.4814045513117,False,False,False,True,False,"[{""target"":""demand"",""magnitude"":0.11942378283479087,""start_week"":3,""duration_weeks"":10,""recovery_weeks"":2},{""target"":""S1B"",""magnitude"":0.21815028699923122,""start_week"":22,""duration_weeks"":1,""recovery_weeks"":1},{""target"":""demand"",""magnitude"":0.16526115328047636,""start_week"":47,""duration_weeks"":1,""recovery_weeks"":1}]"
A,314,191,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9287140035862425,69.08197413265782,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.07675774903628634,""start_week"":28,""duration_weeks"":1,""recovery_weeks"":4}]"
A,314,192,Independent baseline,True,True,True,Structural,Concentrated dependency,Concentrated dependency,4,0.6747384310720282,981.0354143205607,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.4089757962236118,""start_week"":8,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.1920957252673918,""start_week"":18,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""T2P"",""magnitude"":0.5236472160468997,""start_week"":36,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.11286775744059546,""start_week"":51,""duration_weeks"":1,""recovery_weeks"":3}]"
A,314,193,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,4,0.8572161391409291,223.047424206178,False,False,False,False,True,"[{""target"":""demand"",""magnitude"":0.12856577786081091,""start_week"":10,""duration_weeks"":3,""recovery_weeks"":1},{""target"":""S1C"",""magnitude"":0.40220934489836024,""start_week"":18,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""demand"",""magnitude"":0.167632233753295,""start_week"":24,""duration_weeks"":4,""recovery_weeks"":2},{""target"":""demand"",""magnitude"":0.1725125613248285,""start_week"":31,""duration_weeks"":1,""recovery_weeks"":1}]"
A,314,194,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9213925856179799,141.49334588763622,False,False,True,False,False,"[{""target"":""S1A"",""magnitude"":0.4268666823595453,""start_week"":6,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""S1A"",""magnitude"":0.39446883558560886,""start_week"":30,""duration_weeks"":5,""recovery_weeks"":4}]"
A,314,195,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.8537727904944177,154.14462725945214,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.17127180806605763,""start_week"":17,""duration_weeks"":1,""recovery_weeks"":2}]"
A,314,196,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,0,1.0,0.0,False,False,False,False,False,[]
A,314,197,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9662803028121794,70.8113640944232,False,True,False,True,False,"[{""target"":""corridor"",""magnitude"":0.20850956247348446,""start_week"":7,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.32586931867259616,""start_week"":34,""duration_weeks"":5,""recovery_weeks"":1}]"
A,314,198,Independent baseline,True,True,True,Structural,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,1,0.5745323992918597,831.6833625493053,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.4829208406373262,""start_week"":24,""duration_weeks"":2,""recovery_weeks"":3}]"
A,314,199,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,3,0.96342809057834,67.80987351905424,False,False,False,True,True,"[{""target"":""S1C"",""magnitude"":0.3248601590984867,""start_week"":17,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.33228679619873513,""start_week"":23,""duration_weeks"":3,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.10952561043285561,""start_week"":34,""duration_weeks"":8,""recovery_weeks"":3}]"
A,314,200,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,0.9577651069749704,76.02280744505333,False,False,False,True,False,"[{""target"":""S1B"",""magnitude"":0.3450285093063168,""start_week"":3,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""S1B"",""magnitude"":0.32257168116849516,""start_week"":49,""duration_weeks"":1,""recovery_weeks"":2}]"
A,314,201,Independent baseline,True,False,False,Adaptation-limited,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,Hidden convergent dependency,1,0.7019723198183442,557.0121047357056,True,False,False,False,False,"[{""target"":""T2P"",""magnitude"":0.3682249121634901,""start_week"":6,""duration_weeks"":3,""recovery_weeks"":2}]"
A,314,202,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.9385465388548977,129.05226840471482,False,False,False,True,False,"[{""target"":""S1B"",""magnitude"":0.3882702875764802,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":2}]"
A,314,203,Independent baseline,True,True,False,Structural,Concentrated dependency,Concentrated dependency,2,0.8787079244588368,436.65147194818746,False,True,False,False,True,"[{""target"":""S1C"",""magnitude"":0.21221015546687366,""start_week"":22,""duration_weeks"":5,""recovery_weeks"":1},{""target"":""corridor"",""magnitude"":0.3409690566558724,""start_week"":37,""duration_weeks"":3,""recovery_weeks"":3}]"
A,314,204,Independent baseline,True,False,False,Adaptation-limited,Concentrated dependency; Recovery lag and temporal overlap,Recovery lag and temporal overlap,2,0.7273800541722456,554.2878699866105,False,True,False,False,False,"[{""target"":""demand"",""magnitude"":0.14343649838610062,""start_week"":22,""duration_weeks"":1,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.45446495937081577,""start_week"":24,""duration_weeks"":1,""recovery_weeks"":3}]"
A,314,205,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,1,0.8317409571079393,182.0676705995163,False,False,False,False,False,"[{""target"":""demand"",""magnitude"":0.2022974117772402,""start_week"":25,""duration_weeks"":1,""recovery_weeks"":3}]"
A,314,206,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,4,0.9788488840288099,266.5040612369943,True,True,False,False,True,"[{""target"":""corridor"",""magnitude"":0.26586333697839243,""start_week"":14,""duration_weeks"":13,""recovery_weeks"":4},{""target"":""T2P"",""magnitude"":0.30584750031260044,""start_week"":17,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""S1C"",""magnitude"":0.28154613894827213,""start_week"":36,""duration_weeks"":3,""recovery_weeks"":2},{""target"":""T2P"",""magnitude"":0.5443053438728185,""start_week"":50,""duration_weeks"":2,""recovery_weeks"":3}]"
A,314,207,Independent baseline,True,False,True,Adaptation-limited,Concentrated dependency,Concentrated dependency,2,0.5806215159018685,1001.6820659870345,False,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.5645338630735987,""start_week"":5,""duration_weeks"":1,""recovery_weeks"":4},{""target"":""demand"",""magnitude"":0.17818846069822009,""start_week"":22,""duration_weeks"":2,""recovery_weeks"":2}]"
A,314,208,Independent baseline,False,,False,Non-failure,Unclassified,Unclassified,2,1.0,0.0,True,True,False,False,False,"[{""target"":""corridor"",""magnitude"":0.23814498497524128,""start_week"":8,""duration_weeks"":2,""recovery_weeks"":1},{""target"":""T2P"",""magnitude"":0.1951446241036569,""start_week"":45,""duration_weeks"":1,""recovery_weeks"":4}]"
